VegClas;GUID;Code;ShortScientificName;LongScientificName;ShortCommonName;LongCommonName;Description;Parent;Quality;IsCurrent;Created;CreatedBy;Modified;ModifiedBy
RVVN Nationale Vegetatie typologie;F040880E-3AF6-E911-910D-0050568D094E;r28Aa02a;Centaurio-Saginetum trifolietosum fragiferi;Centaurio-Saginetum trifolietosum fragiferi;"Associatie van Strandduizendguldenkruid en Krielparnassia; subassociatie met Aardbeiklaver";"Associatie van Strandduizendguldenkruid en Krielparnassia; subassociatie met Aardbeiklaver";NULL;EF40880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.120;FAB;2019-10-24 10:41:24.120;FAB
RVVN Nationale Vegetatie typologie;F140880E-3AF6-E911-910D-0050568D094E;r28Aa02b;Centaurio-Saginetum samoletosum;Centaurio-Saginetum samoletosum;"Associatie van Strandduizendguldenkruid en Krielparnassia; subassociatie met Waterpunge";"Associatie van Strandduizendguldenkruid en Krielparnassia; subassociatie met Waterpunge";NULL;EF40880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.120;FAB;2019-10-24 10:41:24.120;FAB
RVVN Nationale Vegetatie typologie;F240880E-3AF6-E911-910D-0050568D094E;r28Aa02c;Centaurio-Saginetum epilobietosum;Centaurio-Saginetum epilobietosum;"Associatie van Strandduizendguldenkruid en Krielparnassia; subassociatie met Viltige bastardwederik";"Associatie van Strandduizendguldenkruid en Krielparnassia; subassociatie met Viltige bastardwederik";NULL;EF40880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.120;FAB;2019-10-24 10:41:24.120;FAB
RVVN Nationale Vegetatie typologie;F340880E-3AF6-E911-910D-0050568D094E;r29;Isoeto-Nanojuncetea;Isoeto-Nanojuncetea;Dwergbiezen-klasse;Dwergbiezen-klasse;NULL;NULL;NULL;1;2019-10-24 10:41:24.120;FAB;2019-10-24 10:41:24.120;FAB
RVVN Nationale Vegetatie typologie;F440880E-3AF6-E911-910D-0050568D094E;r29A;Nanocyperetalia;Nanocyperetalia;Dwergbiezen-orde;Dwergbiezen-orde;NULL;F340880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.120;FAB;2019-10-24 10:41:24.120;FAB
RVVN Nationale Vegetatie typologie;F540880E-3AF6-E911-910D-0050568D094E;r29Aa;Nanocyperion flavescentis;Nanocyperion flavescentis;Dwergbiezen-verbond;Dwergbiezen-verbond;NULL;F440880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.120;FAB;2019-10-24 10:41:24.120;FAB
RVVN Nationale Vegetatie typologie;F640880E-3AF6-E911-910D-0050568D094E;r29Aa01;Cicendietum filiformis;Cicendietum filiformis;Draadgentiaan-associatie;Draadgentiaan-associatie;NULL;NULL;NULL;1;2019-10-24 10:41:24.120;FAB;2019-10-24 10:41:24.120;FAB
RVVN Nationale Vegetatie typologie;F740880E-3AF6-E911-910D-0050568D094E;r29Aa01a;Cicendietum filiformis centunculetosum;Cicendietum filiformis centunculetosum;"Draadgentiaan-associatie; subassociatie met Dwergbloem";"Draadgentiaan-associatie; subassociatie met Dwergbloem";NULL;F640880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.120;FAB;2019-10-24 10:41:24.120;FAB
RVVN Nationale Vegetatie typologie;F840880E-3AF6-E911-910D-0050568D094E;r29Aa01b;Cicendietum filiformis juncetosum;Cicendietum filiformis juncetosum;"Draadgentiaan-associatie; subassociatie met Knolrus";"Draadgentiaan-associatie; subassociatie met Knolrus";NULL;F640880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.120;FAB;2019-10-24 10:41:24.120;FAB
RVVN Nationale Vegetatie typologie;F940880E-3AF6-E911-910D-0050568D094E;r29Aa02;Isolepido-Stellarietum uliginosae;Isolepido-Stellarietum uliginosae;Associatie van Borstelbies en Moerasmuur;Associatie van Borstelbies en Moerasmuur;NULL;NULL;NULL;1;2019-10-24 10:41:24.120;FAB;2019-10-24 10:41:24.120;FAB
RVVN Nationale Vegetatie typologie;FA40880E-3AF6-E911-910D-0050568D094E;r29Aa02a;Isolepido-Stellarietum montietosum;Isolepido-Stellarietum montietosum;"Associatie van Borstelbies en Moerasmuur; subassociatie met Bronkruid";"Associatie van Borstelbies en Moerasmuur; subassociatie met Bronkruid";NULL;F940880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.120;FAB;2019-10-24 10:41:24.120;FAB
RVVN Nationale Vegetatie typologie;FB40880E-3AF6-E911-910D-0050568D094E;r29Aa02b;Isolepido-Stellarietum cardaminetosum;Isolepido-Stellarietum cardaminetosum;"Associatie van Borstelbies en Moerasmuur; subassociatie met Pinksterbloem";"Associatie van Borstelbies en Moerasmuur; subassociatie met Pinksterbloem";NULL;F940880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.120;FAB;2019-10-24 10:41:24.120;FAB
RVVN Nationale Vegetatie typologie;FC40880E-3AF6-E911-910D-0050568D094E;r29Aa02c;Isolepido-Stellarietum hypericetosum;Isolepido-Stellarietum hypericetosum;"Associatie van Borstelbies en Moerasmuur; subassociatie met Liggend hertshooi";"Associatie van Borstelbies en Moerasmuur; subassociatie met Liggend hertshooi";NULL;F940880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.133;FAB;2019-10-24 10:41:24.133;FAB
RVVN Nationale Vegetatie typologie;FD40880E-3AF6-E911-910D-0050568D094E;r29Aa03;Centunculo-Anthocerotetum punctati;Centunculo-Anthocerotetum punctati;Associatie van Dwergbloem en Hauwmos;Associatie van Dwergbloem en Hauwmos;NULL;NULL;NULL;1;2019-10-24 10:41:24.133;FAB;2019-10-24 10:41:24.133;FAB
RVVN Nationale Vegetatie typologie;FE40880E-3AF6-E911-910D-0050568D094E;r29Aa04;Digitario-Illecebretum;Digitario-Illecebretum;Grondster-associatie;Grondster-associatie;NULL;NULL;NULL;1;2019-10-24 10:41:24.133;FAB;2019-10-24 10:41:24.133;FAB
RVVN Nationale Vegetatie typologie;FF40880E-3AF6-E911-910D-0050568D094E;r29Aa04a;Digitario-Illecebretum digitarietosum;Digitario-Illecebretum digitarietosum;"Grondster-associatie; subassociatie met Glad vingergras";"Grondster-associatie; subassociatie met Glad vingergras";NULL;FE40880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.133;FAB;2019-10-24 10:41:24.133;FAB
RVVN Nationale Vegetatie typologie;0041880E-3AF6-E911-910D-0050568D094E;r29Aa04b;Digitario-Illecebretum peplidetosum;Digitario-Illecebretum peplidetosum;"Grondster-associatie; subassociatie met Waterpostelein";"Grondster-associatie; subassociatie met Waterpostelein";NULL;FE40880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.133;FAB;2019-10-24 10:41:24.133;FAB
RVVN Nationale Vegetatie typologie;0141880E-3AF6-E911-910D-0050568D094E;r29RG01;RG Gnaphalium luteo-album-[Nanocyperion flavescentis/Polygonion aviculare];RG Gnaphalium luteo-album-[Nanocyperion flavescentis/Polygonion aviculare];RG Bleekgele droogbloem [Dwergbiezen-verbond/Varkensgras-verbond ];RG Bleekgele droogbloem [Dwergbiezen-verbond/Varkensgras-verbond ];NULL;NULL;NULL;1;2019-10-24 10:41:24.133;FAB;2019-10-24 10:41:24.133;FAB
RVVN Nationale Vegetatie typologie;0241880E-3AF6-E911-910D-0050568D094E;r29RG02;RG Gnaphalium uliginosum-[Isoeto-Nanojuncetea/Bidentetea tripartitae];RG Gnaphalium uliginosum-[Isoeto-Nanojuncetea/Bidentetea tripartitae];RG Moerasdroogbloem [Dwergbiezen-klasse/Tandzaad-klasse];RG Moerasdroogbloem [Dwergbiezen-klasse/Tandzaad-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:24.133;FAB;2019-10-24 10:41:24.133;FAB
RVVN Nationale Vegetatie typologie;0341880E-3AF6-E911-910D-0050568D094E;r30;Bidentetea tripartitae;Bidentetea tripartitae;Tandzaad-klasse;Tandzaad-klasse;NULL;NULL;NULL;1;2019-10-24 10:41:24.133;FAB;2019-10-24 10:41:24.133;FAB
RVVN Nationale Vegetatie typologie;047CBAEE-E689-41A1-BB1D-D65B2D7FA461;r300;Paden, erven, verharding, etc.;Paden, erven, verharding, etc.;Paden, erven, verharding, etc.;Paden, erven, verharding, etc.;NULL;NULL;NULL;1;2024-05-30 14:35:03.960;R75840;2024-05-30 14:35:03.960;R75840
RVVN Nationale Vegetatie typologie;0441880E-3AF6-E911-910D-0050568D094E;r30A;Bidentetalia tripartitae;Bidentetalia tripartitae;Tandzaad-orde;Tandzaad-orde;NULL;0341880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.133;FAB;2019-10-24 10:41:24.133;FAB
RVVN Nationale Vegetatie typologie;0541880E-3AF6-E911-910D-0050568D094E;r30Aa;Bidention tripartitae;Bidention tripartitae;Tandzaad-verbond;Tandzaad-verbond;NULL;0441880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.133;FAB;2019-10-24 10:41:24.133;FAB
RVVN Nationale Vegetatie typologie;0641880E-3AF6-E911-910D-0050568D094E;r30Aa01;Polygono-Bidentetum;Polygono-Bidentetum;Associatie van Waterpeper en Tandzaad;Associatie van Waterpeper en Tandzaad;NULL;NULL;NULL;1;2019-10-24 10:41:24.133;FAB;2019-10-24 10:41:24.133;FAB
RVVN Nationale Vegetatie typologie;0741880E-3AF6-E911-910D-0050568D094E;r30Aa02;Rumicetum maritimi;Rumicetum maritimi;Associatie van Goudzuring en Moerasandijvie;Associatie van Goudzuring en Moerasandijvie;NULL;NULL;NULL;1;2019-10-24 10:41:24.133;FAB;2019-10-24 10:41:24.133;FAB
RVVN Nationale Vegetatie typologie;0841880E-3AF6-E911-910D-0050568D094E;r30Aa02a;Rumicetum maritimi typicum;Rumicetum maritimi typicum;"Associatie van Goudzuring en Moerasandijvie; typische subassociatie";"Associatie van Goudzuring en Moerasandijvie; typische subassociatie";NULL;0741880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.150;FAB;2019-10-24 10:41:24.150;FAB
RVVN Nationale Vegetatie typologie;0941880E-3AF6-E911-910D-0050568D094E;r30Aa02b;Rumicetum maritimi chenopodietosum;Rumicetum maritimi chenopodietosum;"Associatie van Goudzuring en Moerasandijvie; subassociatie met Rode ganzevoet";"Associatie van Goudzuring en Moerasandijvie; subassociatie met Rode ganzevoet";NULL;0741880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.150;FAB;2019-10-24 10:41:24.150;FAB
RVVN Nationale Vegetatie typologie;0A41880E-3AF6-E911-910D-0050568D094E;r30Aa03;Chenopodietum rubri;Chenopodietum rubri;Associatie van Ganzevoet en Beklierde duizendknoop;Associatie van Ganzevoet en Beklierde duizendknoop;NULL;NULL;NULL;1;2019-10-24 10:41:24.150;FAB;2019-10-24 10:41:24.150;FAB
RVVN Nationale Vegetatie typologie;0B41880E-3AF6-E911-910D-0050568D094E;r30Aa03a;Chenopodietum rubri spergularietosum;Chenopodietum rubri spergularietosum;"Associatie van Ganzevoet en Beklierde duizendknoop; subassociatie met Zilte schijnspurrie";"Associatie van Ganzevoet en Beklierde duizendknoop; subassociatie met Zilte schijnspurrie";NULL;0A41880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.150;FAB;2019-10-24 10:41:24.150;FAB
RVVN Nationale Vegetatie typologie;0C41880E-3AF6-E911-910D-0050568D094E;r30Aa03b;Chenopodietum rubri inops;Chenopodietum rubri inops;"Associatie van Ganzevoet en Beklierde duizendknoop; arme subassociatie";"Associatie van Ganzevoet en Beklierde duizendknoop; arme subassociatie";NULL;0A41880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.150;FAB;2019-10-24 10:41:24.150;FAB
RVVN Nationale Vegetatie typologie;0D41880E-3AF6-E911-910D-0050568D094E;r30Aa03c;Chenopodietum rubri rorippetosum;Chenopodietum rubri rorippetosum;"Associatie van Ganzevoet en Beklierde duizendknoop; subassociatie met Akkerkers";"Associatie van Ganzevoet en Beklierde duizendknoop; subassociatie met Akkerkers";NULL;0A41880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.150;FAB;2019-10-24 10:41:24.150;FAB
RVVN Nationale Vegetatie typologie;0E41880E-3AF6-E911-910D-0050568D094E;r30Aa04;Eleocharito acicularis-Limoselletum;Eleocharito acicularis-Limoselletum;Slijkgroen-associatie;Slijkgroen-associatie;NULL;NULL;NULL;1;2019-10-24 10:41:24.150;FAB;2019-10-24 10:41:24.150;FAB
RVVN Nationale Vegetatie typologie;0F41880E-3AF6-E911-910D-0050568D094E;r30RG01;RG Pulicaria vulgaris-[Bidentetea tripartitae];RG Pulicaria vulgaris-[Bidentetea tripartitae];RG Klein vlooienkruid [Tandzaad-klasse];RG Klein vlooienkruid [Tandzaad-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:24.150;FAB;2019-10-24 10:41:24.150;FAB
RVVN Nationale Vegetatie typologie;1041880E-3AF6-E911-910D-0050568D094E;r30RG02;RG Cyperus fuscus-[Bidentetea tripartitae];RG Cyperus fuscus-[Bidentetea tripartitae];RG Bruin cypergras [Tandzaad-klasse];RG Bruin cypergras [Tandzaad-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:24.150;FAB;2019-10-24 10:41:24.150;FAB
RVVN Nationale Vegetatie typologie;1141880E-3AF6-E911-910D-0050568D094E;r30RG03;RG Lythrum portula-[Bidentetea tripartitae/Littorelletea];RG Lythrum portula-[Bidentetea tripartitae/Littorelletea];RG Waterpostelein [Tandzaad-klasse/Oeverkruid-klasse];RG Waterpostelein [Tandzaad-klasse/Oeverkruid-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:24.167;FAB;2019-10-24 10:41:24.167;FAB
RVVN Nationale Vegetatie typologie;1241880E-3AF6-E911-910D-0050568D094E;r30RG04;RG Ranunculus sceleratus-[Bidentetea tripartitae/Phragmitetea];RG Ranunculus sceleratus-[Bidentetea tripartitae/Phragmitetea];RG Blaartrekkende boterbloem [Tandzaad-klasse/Riet-klasse];RG Blaartrekkende boterbloem [Tandzaad-klasse/Riet-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:24.167;FAB;2019-10-24 10:41:24.167;FAB
RVVN Nationale Vegetatie typologie;1341880E-3AF6-E911-910D-0050568D094E;r30RG05;RG Catabrosa aquatica-[Bidentetea tripartitae/Phragmitetea];RG Catabrosa aquatica-[Bidentetea tripartitae/Phragmitetea];RG Watergras [Tandzaad-klasse/Riet-klasse];RG Watergras [Tandzaad-klasse/Riet-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:24.167;FAB;2019-10-24 10:41:24.167;FAB
RVVN Nationale Vegetatie typologie;1441880E-3AF6-E911-910D-0050568D094E;r30RG06;RG Cotula coronopifolia-[Bidentetea tripartitae/Asteretea tripolii];RG Cotula coronopifolia-[Bidentetea tripartitae/Asteretea tripolii];RG Goudknopje [Tandzaad-klasse/Zeeaster-klasse];RG Goudknopje [Tandzaad-klasse/Zeeaster-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:24.167;FAB;2019-10-24 10:41:24.167;FAB
RVVN Nationale Vegetatie typologie;1541880E-3AF6-E911-910D-0050568D094E;r30RG07;RG Juncus articulatus-[Bidentetea tripartitae/Isoeto-Nanojuncetea];RG Juncus articulatus-[Bidentetea tripartitae/Isoeto-Nanojuncetea];RG Zomprus [Tandzaad-klasse/Dwergbiezen-klasse];RG Zomprus [Tandzaad-klasse/Dwergbiezen-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:24.167;FAB;2019-10-24 10:41:24.167;FAB
RVVN Nationale Vegetatie typologie;1641880E-3AF6-E911-910D-0050568D094E;r31;Stellarietea mediae;Stellarietea mediae;Klasse van de akkergemeenschappen;Klasse van de akkergemeenschappen;NULL;NULL;NULL;1;2019-10-24 10:41:24.167;FAB;2019-10-24 10:41:24.167;FAB
RVVN Nationale Vegetatie typologie;1741880E-3AF6-E911-910D-0050568D094E;r31A;Papaveretalia rhoeadis;Papaveretalia rhoeadis;Orde van de Grote klaproos;Orde van de Grote klaproos;NULL;1641880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.167;FAB;2019-10-24 10:41:24.167;FAB
RVVN Nationale Vegetatie typologie;1841880E-3AF6-E911-910D-0050568D094E;r31Aa;Caucalidion platycarpi;Caucalidion platycarpi;Naaldenkervel-verbond;Naaldenkervel-verbond;NULL;1741880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.180;FAB;2019-10-24 10:41:24.180;FAB
RVVN Nationale Vegetatie typologie;1941880E-3AF6-E911-910D-0050568D094E;r31Aa01;Kickxietum spuriae;Kickxietum spuriae;Stoppelleeuwenbek-associatie;Stoppelleeuwenbek-associatie;NULL;NULL;NULL;1;2019-10-24 10:41:24.180;FAB;2019-10-24 10:41:24.180;FAB
RVVN Nationale Vegetatie typologie;1A41880E-3AF6-E911-910D-0050568D094E;r31Aa01a;Kickxietum spuriae lathyretosum tuberosi;Kickxietum spuriae lathyretosum tuberosi;"Stoppelleeuwenbek-associatie; subassociatie met Aardaker";"Stoppelleeuwenbek-associatie; subassociatie met Aardaker";NULL;1941880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.180;FAB;2019-10-24 10:41:24.180;FAB
RVVN Nationale Vegetatie typologie;1B41880E-3AF6-E911-910D-0050568D094E;r31Aa01b;Kickxietum spuriae sherardietosum;Kickxietum spuriae sherardietosum;"Stoppelleeuwenbek-associatie; subassociatie met Blauw walstro";"Stoppelleeuwenbek-associatie; subassociatie met Blauw walstro";NULL;1941880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.180;FAB;2019-10-24 10:41:24.180;FAB
RVVN Nationale Vegetatie typologie;1C41880E-3AF6-E911-910D-0050568D094E;r31Aa02;Papaveri-Melandrietum noctiflori;Papaveri-Melandrietum noctiflori;Nachtkoekoeksbloem-associatie;Nachtkoekoeksbloem-associatie;NULL;NULL;NULL;1;2019-10-24 10:41:24.180;FAB;2019-10-24 10:41:24.180;FAB
RVVN Nationale Vegetatie typologie;1D41880E-3AF6-E911-910D-0050568D094E;r31Ab;Fumario-Euphorbion;Fumario-Euphorbion;Verbond van Duivenkervel en Kroontjeskruid;Verbond van Duivenkervel en Kroontjeskruid;NULL;1741880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:24.180;FAB;2019-10-24 10:41:24.180;FAB
RVVN Nationale Vegetatie typologie;1E41880E-3AF6-E911-910D-0050568D094E;r31Ab01;Veronico-Lamietum hybridi;Veronico-Lamietum hybridi;Associatie van Grote ereprijs en Witte krodde;Associatie van Grote ereprijs en Witte krodde;NULL;NULL;NULL;1;2019-10-24 10:41:24.180;FAB;2019-10-24 10:41:24.180;FAB
