TaxonCode;SynonymName;SynonymIsScientificName;SynonymIsPreferredCommonName;SynonymTaxonGroupCode;SynonymTaxonGroupName;PreferredTaxonCode;PreferredTaxonName;PreferredIsScientificName;PreferredIsPreferredCommonName;PreferredTaxonGroupCode;PreferredTaxonGroupName
50172;Asgrauw netwatje;0;0;20;Paddenstoelen;40228;Arcyria cinerea;1;0;20;Paddenstoelen
50173;Karmijnrood netwatje;0;0;20;Paddenstoelen;40229;Arcyria denudata;1;0;20;Paddenstoelen
50174;Roodstelig netwatje;0;0;20;Paddenstoelen;40230;Arcyria ferruginea;1;0;20;Paddenstoelen
50175;Grootmazig netwatje;0;0;20;Paddenstoelen;40232;Arcyria incarnata;1;0;20;Paddenstoelen
50176;Spiraalvormig netwatje;0;0;20;Paddenstoelen;40233;Arcyria leiocarpa;1;0;20;Paddenstoelen
50177;Helroze netwatje;0;0;20;Paddenstoelen;40234;Arcyria major;1;0;20;Paddenstoelen
50178;Fopnetwatje;0;0;20;Paddenstoelen;40236;Arcyria minuta;1;0;20;Paddenstoelen
50179;Lang netwatje;0;0;20;Paddenstoelen;40237;Arcyria obvelata;1;0;20;Paddenstoelen
50180;Stekelig netwatje;0;0;20;Paddenstoelen;40238;Arcyria oerstedtii;1;0;20;Paddenstoelen
50181;Kluwennetwatje;0;0;20;Paddenstoelen;40239;Arcyria pomiformis;1;0;20;Paddenstoelen
50182;Worstnetwatje;0;0;20;Paddenstoelen;40240;Arcyria stipata;1;0;20;Paddenstoelen
50183;Veelkleurig netwatje;0;0;20;Paddenstoelen;40241;Arcyria versicolor;1;0;20;Paddenstoelen
50184;Noordelijke honingzwam;0;0;20;Paddenstoelen;40242;Armillaria borealis;1;0;20;Paddenstoelen
50185;Moerashoningzwam;0;0;20;Paddenstoelen;40243;Armillaria ectypa;1;0;20;Paddenstoelen
50186;Knolhoningzwam;0;0;20;Paddenstoelen;40244;Armillaria lutea;1;0;20;Paddenstoelen
50187;Knolhoningzwam (scg. cepistipes);0;0;20;Paddenstoelen;40245;Armillaria lutea scg. cepistipes;1;0;20;Paddenstoelen
50188;Knolhoningzwam (scg. lutea);0;0;20;Paddenstoelen;40246;Armillaria lutea scg. lutea;1;0;20;Paddenstoelen
50189;Echte honingzwam;0;0;20;Paddenstoelen;40247;Armillaria mellea;1;0;20;Paddenstoelen
50190;Honingzwam sl, incl. Echte honingzwam, Knolhoningzwam, Noordelijke honingzwam, Sombere honingzwam;0;0;20;Paddenstoelen;40248;Armillaria mellea sl, incl. borealis, lutea, ostoyae;1;0;20;Paddenstoelen
50191;Sombere honingzwam;0;0;20;Paddenstoelen;40249;Armillaria ostoyae;1;0;20;Paddenstoelen
50192;Gele steelbekerzwam;0;0;20;Paddenstoelen;40252;Arpinia luteola;1;0;20;Paddenstoelen
50193;Moerasmosoortje;0;0;20;Paddenstoelen;40253;Arrhenia lobata;1;0;20;Paddenstoelen
50194;Gerimpeld mosoortje;0;0;20;Paddenstoelen;40254;Arrhenia retiruga;1;0;20;Paddenstoelen
50195;Gesteeld mosoortje;0;0;20;Paddenstoelen;40255;Arrhenia spathulata;1;0;20;Paddenstoelen
50196;Bleek spikkelschijfje;0;0;20;Paddenstoelen;40259;Ascobolus albidus;1;0;20;Paddenstoelen
50197;Kamelemestspikkelschijfje;0;0;20;Paddenstoelen;40260;Ascobolus amoenus;1;0;20;Paddenstoelen
50198;Groot spikkelschijfje;0;0;20;Paddenstoelen;40261;Ascobolus behnitziensis;1;0;20;Paddenstoelen
50199;Compostspikkelschijfje;0;0;20;Paddenstoelen;40262;Ascobolus boudieri;1;0;20;Paddenstoelen
50200;Rondsporig spikkelschijfje;0;0;20;Paddenstoelen;40264;Ascobolus brassicae;1;0;20;Paddenstoelen
50201;Brandplekspikkelschijfje;0;0;20;Paddenstoelen;40265;Ascobolus carbonarius;1;0;20;Paddenstoelen
50202;Citroengeel spikkelschijfje;0;0;20;Paddenstoelen;40266;Ascobolus constantinii;1;0;20;Paddenstoelen
50203;Olijfgeel spikkelschijfje;0;0;20;Paddenstoelen;40267;Ascobolus crenulatus;1;0;20;Paddenstoelen
50204;Bolrond spikkelschijfje;0;0;20;Paddenstoelen;40268;Ascobolus degluptus;1;0;20;Paddenstoelen
50205;Zwartwordend spikkelschijfje;0;0;20;Paddenstoelen;40269;Ascobolus demangei;1;0;20;Paddenstoelen
50206;Glad spikkelschijfje;0;0;20;Paddenstoelen;40270;Ascobolus denudatus;1;0;20;Paddenstoelen
50207;Bladspikkelschijfje;0;0;20;Paddenstoelen;40273;Ascobolus foliicola;1;0;20;Paddenstoelen
50208;Gewoon spikkelschijfje;0;0;20;Paddenstoelen;40274;Ascobolus furfuraceus;1;0;20;Paddenstoelen
50209;Kleispikkelschijfje;0;0;20;Paddenstoelen;40275;Ascobolus geophilus;1;0;20;Paddenstoelen
50210;Slijmspoorspikkelschijfje;0;0;20;Paddenstoelen;40276;Ascobolus immersus;1;0;20;Paddenstoelen
50211;Gesteeld spikkelschijfje;0;0;20;Paddenstoelen;40277;Ascobolus lignatilis;1;0;20;Paddenstoelen
50212;Konijnemestspikkelschijfje;0;0;20;Paddenstoelen;40278;Ascobolus michaudii;1;0;20;Paddenstoelen
50213;Vals mestspikkelschijfje;0;0;20;Paddenstoelen;40280;Ascobolus perplexans;1;0;20;Paddenstoelen
50214;Wijnrood spikkelschijfje;0;0;20;Paddenstoelen;40281;Ascobolus roseopurpurascens;1;0;20;Paddenstoelen
50215;Hertemestspikkelschijfje;0;0;20;Paddenstoelen;40282;Ascobolus sacchariferus;1;0;20;Paddenstoelen
50216;Ruwsporig spikkelschijfje;0;0;20;Paddenstoelen;40283;Ascobolus stictoideus;1;0;20;Paddenstoelen
50217;Bosspikkelschijfje;0;0;20;Paddenstoelen;40284;Ascobolus viridis;1;0;20;Paddenstoelen
50218;Wormsporige zakjeswaaszwam;0;0;20;Paddenstoelen;40285;Ascocorticiellum vermisporum;1;0;20;Paddenstoelen
50219;Denneschorsvlekje;0;0;20;Paddenstoelen;40286;Ascocorticium anomalum;1;0;20;Paddenstoelen
50220;Denneschorsvlekje (var. anomalum);0;0;20;Paddenstoelen;40287;Ascocorticium anomalum var. anomalum;1;0;20;Paddenstoelen
50221;Denneschorsvlekje (var. juniperinum);0;0;20;Paddenstoelen;40288;Ascocorticium anomalum var. juniperinum;1;0;20;Paddenstoelen
50222;Grootsporige paarse knoopzwam;0;0;20;Paddenstoelen;40289;Ascocoryne cylichnium;1;0;20;Paddenstoelen
50223;Paarse knoopzwam;0;0;20;Paddenstoelen;40293;Ascocoryne sarcoides;1;0;20;Paddenstoelen
50224;Paarse knoopzwam sl, incl. Grootsporige paarse knoopzwam;0;0;20;Paddenstoelen;40296;Ascocoryne sarcoides sl, incl. cylichnium;1;0;20;Paddenstoelen
50225;Bruine knoopzwam;0;0;20;Paddenstoelen;40297;Ascocoryne solitaria;1;0;20;Paddenstoelen
50226;Kamsporig keutelschijfje;0;0;20;Paddenstoelen;40299;Ascodesmis macrospora;1;0;20;Paddenstoelen
50227;Netsporig keutelschijfje;0;0;20;Paddenstoelen;40300;Ascodesmis microscopica;1;0;20;Paddenstoelen
50228;Wratsporig keutelschijfje;0;0;20;Paddenstoelen;40301;Ascodesmis nana;1;0;20;Paddenstoelen
50229;Stekelsporig keutelschijfje;0;0;20;Paddenstoelen;40302;Ascodesmis nigricans;1;0;20;Paddenstoelen
50230;Bolsporig keutelschijfje;0;0;20;Paddenstoelen;40303;Ascodesmis sphaerospora;1;0;20;Paddenstoelen
50231;Zakjestrilzwam;0;0;20;Paddenstoelen;40307;Ascotremella faginea;1;0;20;Paddenstoelen
50232;Klein sinterklaasschijfje;0;0;20;Paddenstoelen;40310;Ascozonus leveillei;1;0;20;Paddenstoelen
50233;Geelwit sinterklaasschijfje;0;0;20;Paddenstoelen;40311;Ascozonus woolhopensis;1;0;20;Paddenstoelen
50234;Poederzwamgast;0;0;20;Paddenstoelen;40313;Asterophora lycoperdoides;1;0;20;Paddenstoelen
50235;Plaatjeszwamgast;0;0;20;Paddenstoelen;40314;Asterophora parasitica;1;0;20;Paddenstoelen
50236;Knobbelsporig sterrenkorstje;0;0;20;Paddenstoelen;40315;Asterostroma cervicolor;1;0;20;Paddenstoelen
50237;Gladsporig sterrenkorstje;0;0;20;Paddenstoelen;40316;Asterostroma laxum;1;0;20;Paddenstoelen
50238;Weerhuisje;0;0;20;Paddenstoelen;40317;Astraeus hygrometricus;1;0;20;Paddenstoelen
50239;Tweesporig vliesje;0;0;20;Paddenstoelen;40318;Athelia arachnoidea;1;0;20;Paddenstoelen
50240;Tweekernig vliesje;0;0;20;Paddenstoelen;40319;Athelia binucleospora;1;0;20;Paddenstoelen
50241;Witzijdig vliesje;0;0;20;Paddenstoelen;40320;Athelia bombacina;1;0;20;Paddenstoelen
50242;Gewoon vliesje sl, incl. Eisporig vliesje, Wilgenvliesje, Smalsporig vliesje;0;0;20;Paddenstoelen;40322;Athelia epiphylla sl, incl. ovata, salicum, tenuispora;1;0;20;Paddenstoelen
50243;Gewoon vliesje;0;0;20;Paddenstoelen;40323;Athelia epiphylla ss. Jülich;1;0;20;Paddenstoelen
50244;Gespenvliesje;0;0;20;Paddenstoelen;40324;Athelia fibulata;1;0;20;Paddenstoelen
50245;Kortsporig gespenvliesje;0;0;20;Paddenstoelen;40325;Athelia neuhoffii;1;0;20;Paddenstoelen
50246;Eisporig vliesje;0;0;20;Paddenstoelen;40326;Athelia ovata;1;0;20;Paddenstoelen
50247;Wilgenvliesje;0;0;20;Paddenstoelen;40328;Athelia salicum;1;0;20;Paddenstoelen
50248;Smalsporig vliesje;0;0;20;Paddenstoelen;40330;Athelia tenuispora;1;0;20;Paddenstoelen
50249;Grootsporig vliesje;0;0;20;Paddenstoelen;40331;Athelia teutoburgensis;1;0;20;Paddenstoelen
50250;Grootsporig vliesje (var. tenuis);0;0;20;Paddenstoelen;40332;Athelia teutoburgensis var. tenuis;1;0;20;Paddenstoelen
50251;Grootsporig vliesje (var. teutoburgensis);0;0;20;Paddenstoelen;40333;Athelia teutoburgensis var. teutoburgensis;1;0;20;Paddenstoelen
50252;Kleefspoorvliesje;0;0;20;Paddenstoelen;40334;Athelopsis glaucina;1;0;20;Paddenstoelen
50253;Bootsporig vliesje;0;0;20;Paddenstoelen;40336;Athelopsis lembospora;1;0;20;Paddenstoelen
50254;Kersrode boleet;0;0;20;Paddenstoelen;40337;Aureoboletus gentilis;1;0;20;Paddenstoelen
50255;Viltig judasoor;0;0;20;Paddenstoelen;40338;Auricularia mesenterica;1;0;20;Paddenstoelen
50256;Vals judasoor;0;0;20;Paddenstoelen;40339;Auriculariopsis ampla;1;0;20;Paddenstoelen
50257;Oorlepelzwam;0;0;20;Paddenstoelen;40340;Auriscalpium vulgare;1;0;20;Paddenstoelen
50258;Wormvormig kalknetje;0;0;20;Paddenstoelen;40341;Badhamia affinis;1;0;20;Paddenstoelen
50259;Uitstralend kalknetje;0;0;20;Paddenstoelen;40342;Badhamia armillata;1;0;20;Paddenstoelen
50260;Hoekmazig kalknetje;0;0;20;Paddenstoelen;40343;Badhamia capsulifera;1;0;20;Paddenstoelen
50261;Dubieus kalknetje;0;0;20;Paddenstoelen;40344;Badhamia dubia;1;0;20;Paddenstoelen
50262;Graskalknetje;0;0;20;Paddenstoelen;40345;Badhamia foliicola;1;0;20;Paddenstoelen
50263;Sierlijk kalknetje;0;0;20;Paddenstoelen;40346;Badhamia gracilis;1;0;20;Paddenstoelen
50264;Sierlijk kalknetje (var. gracilis);0;0;20;Paddenstoelen;40347;Badhamia gracilis var. gracilis;1;0;20;Paddenstoelen
50265;Sierlijk kalknetje (var. melanospora);0;0;20;Paddenstoelen;40348;Badhamia gracilis var. melanospora;1;0;20;Paddenstoelen
50266;Lilaroze kalknetje;0;0;20;Paddenstoelen;40349;Badhamia lilacina;1;0;20;Paddenstoelen
50267;Lilaroze kalknetje (var. lilacina);0;0;20;Paddenstoelen;40350;Badhamia lilacina var. lilacina;1;0;20;Paddenstoelen
50268;Lilaroze kalknetje (var. megaspora);0;0;20;Paddenstoelen;40351;Badhamia lilacina var. megaspora;1;0;20;Paddenstoelen
50269;Variabel kalknetje;0;0;20;Paddenstoelen;40352;Badhamia macrocarpa;1;0;20;Paddenstoelen
50270;Oranjegeel kalknetje;0;0;20;Paddenstoelen;40353;Badhamia nitens;1;0;20;Paddenstoelen
50271;Roodvoetig kalknetje;0;0;20;Paddenstoelen;40354;Badhamia panicea;1;0;20;Paddenstoelen
50272;Troskalknetje;0;0;20;Paddenstoelen;40355;Badhamia utricularis;1;0;20;Paddenstoelen
50273;Veelkleurig kalknetje;0;0;20;Paddenstoelen;40356;Badhamia versicolor;1;0;20;Paddenstoelen
50274;Muizestaartzwam;0;0;20;Paddenstoelen;40357;Baeospora myosura;1;0;20;Paddenstoelen
50275;Kleine balsemtruffel;0;0;20;Paddenstoelen;40358;Balsamia platyspora;1;0;20;Paddenstoelen
50276;Blozende stekelzwam;0;0;20;Paddenstoelen;40359;Bankera fuligineoalba;1;0;20;Paddenstoelen
50277;Ruwsporig harshaarveegje;0;0;20;Paddenstoelen;40360;Basidiodendron caesiocinereum;1;0;20;Paddenstoelen
50278;Grootsporig harshaarveegje;0;0;20;Paddenstoelen;40361;Basidiodendron cinereum;1;0;20;Paddenstoelen
50279;Kleinsporig harshaarveegje;0;0;20;Paddenstoelen;40362;Basidiodendron deminutum;1;0;20;Paddenstoelen
50280;Foptandzwam;0;0;20;Paddenstoelen;40365;Basidioradulum radula;1;0;20;Paddenstoelen
50281;Slijmspoorkelkje;0;0;20;Paddenstoelen;40366;Belonioscypha culmicola;1;0;20;Paddenstoelen
50282;Oeverviltmollisia;0;0;20;Paddenstoelen;40372;Belonopsis hydrophila;1;0;20;Paddenstoelen
50283;Heideviltmollisia;0;0;20;Paddenstoelen;40374;Belonopsis obscura;1;0;20;Paddenstoelen
50284;Rietviltmollisia;0;0;20;Paddenstoelen;40375;Belonopsis retincola;1;0;20;Paddenstoelen
50285;Ruwe korstkogelzwam;0;0;20;Paddenstoelen;40382;Biscogniauxia nummularia;1;0;20;Paddenstoelen
50286;Geel schijfzwammetje;0;0;20;Paddenstoelen;40383;Bisporella citrina;1;0;20;Paddenstoelen
50287;Crème schijfzwammetje;0;0;20;Paddenstoelen;40384;Bisporella pallescens;1;0;20;Paddenstoelen
50288;Geelbruin schijfzwammetje;0;0;20;Paddenstoelen;40386;Bisporella subpallida;1;0;20;Paddenstoelen
50289;Zwavelgeel schijfzwammetje;0;0;20;Paddenstoelen;40387;Bisporella sulfurina;1;0;20;Paddenstoelen
50290;Grijze buisjeszwam;0;0;20;Paddenstoelen;40388;Bjerkandera adusta;1;0;20;Paddenstoelen
50291;Rookzwam;0;0;20;Paddenstoelen;40389;Bjerkandera fumosa;1;0;20;Paddenstoelen
50292;Reageerkorstje;0;0;20;Paddenstoelen;40391;Boidinia furfuracea;1;0;20;Paddenstoelen
50293;Roze kleefhoedje;0;0;20;Paddenstoelen;40392;Bolbitius coprophilus;1;0;20;Paddenstoelen
50294;Wit kleefhoedje;0;0;20;Paddenstoelen;40393;Bolbitius lacteus;1;0;20;Paddenstoelen
50295;Teer kleefhoedje;0;0;20;Paddenstoelen;40394;Bolbitius pluteoides;1;0;20;Paddenstoelen
50296;Violetgrijs kleefhoedje;0;0;20;Paddenstoelen;40395;Bolbitius reticulatus;1;0;20;Paddenstoelen
50297;Verkleurend kleefhoedje;0;0;20;Paddenstoelen;40396;Bolbitius variicolor;1;0;20;Paddenstoelen
50298;Dooiergele mestzwam;0;0;20;Paddenstoelen;40397;Bolbitius vitellinus;1;0;20;Paddenstoelen
50299;Dooiergele mestzwam (var. fragilis);0;0;20;Paddenstoelen;40398;Bolbitius vitellinus var. fragilis;1;0;20;Paddenstoelen
50300;Dooiergele mestzwam (var. titubans);0;0;20;Paddenstoelen;40399;Bolbitius vitellinus var. titubans;1;0;20;Paddenstoelen
50301;Dooiergele mestzwam (var. vitellinus);0;0;20;Paddenstoelen;40400;Bolbitius vitellinus var. vitellinus;1;0;20;Paddenstoelen
50302;Holsteelboleet;0;0;20;Paddenstoelen;40401;Boletinus cavipes;1;0;20;Paddenstoelen
50303;Holsteelboleet (f. aureus);0;0;20;Paddenstoelen;40402;Boletinus cavipes f. aureus;1;0;20;Paddenstoelen
50304;Holsteelboleet (f. cavipes);0;0;20;Paddenstoelen;40403;Boletinus cavipes f. cavipes;1;0;20;Paddenstoelen
50305;Grijze schijnboleet;0;0;20;Paddenstoelen;40404;Boletopsis leucomelaena;1;0;20;Paddenstoelen
50306;Bronskleurig eekhoorntjesbrood;0;0;20;Paddenstoelen;40405;Boletus aereus;1;0;20;Paddenstoelen
50307;Geelnetboleet;0;0;20;Paddenstoelen;40406;Boletus appendiculatus;1;0;20;Paddenstoelen
50308;Abrikoosfluweelboleet;0;0;20;Paddenstoelen;40407;Boletus armeniacus;1;0;20;Paddenstoelen
50309;Kastanjeboleet;0;0;20;Paddenstoelen;40408;Boletus badius;1;0;20;Paddenstoelen
50310;Bruingele fluweelboleet;0;0;20;Paddenstoelen;40410;Boletus bubalinus;1;0;20;Paddenstoelen
50311;Pronksteelboleet;0;0;20;Paddenstoelen;40411;Boletus calopus;1;0;20;Paddenstoelen
50312;Roodsteelfluweelboleet sl, incl. Abrikoosfluweelboleet, Blauwvlekkende roodsteelfluweelboleet, Bloze;0;0;20;Paddenstoelen;40412;Boletus chrysenteron sl, incl. armeniacus, bubalinus, cisalpinus, communis, porosporus;1;0;20;Paddenstoelen
50313;Gewoon eekhoorntjesbrood;0;0;20;Paddenstoelen;40416;Boletus edulis;1;0;20;Paddenstoelen
50314;Eekhoorntjesbrood sl, incl. Denne-eekhoorntjesbrood, Gewoon eekhoorntjesbrood, Vroeg eekhoorntjesbro;0;0;20;Paddenstoelen;40417;Boletus edulis sl, incl. reticulatus, pinophilus;1;0;20;Paddenstoelen
50315;Gewone heksenboleet;0;0;20;Paddenstoelen;40418;Boletus erythropus;1;0;20;Paddenstoelen
50316;Gewone heksenboleet (var. discolor);0;0;20;Paddenstoelen;40419;Boletus erythropus var. discolor;1;0;20;Paddenstoelen
50317;Gewone heksenboleet (var. erythropus);0;0;20;Paddenstoelen;40420;Boletus erythropus var. erythropus;1;0;20;Paddenstoelen
50318;Bleke boleet;0;0;20;Paddenstoelen;40421;Boletus fechtneri;1;0;20;Paddenstoelen
50319;Bruine fluweelboleet;0;0;20;Paddenstoelen;40423;Boletus ferrugineus;1;0;20;Paddenstoelen
50320;Geurige boleet;0;0;20;Paddenstoelen;40424;Boletus fragrans;1;0;20;Paddenstoelen
50321;Goudporieboleet;0;0;20;Paddenstoelen;40425;Boletus impolitus;1;0;20;Paddenstoelen
50322;Narcisboleet;0;0;20;Paddenstoelen;40426;Boletus junquilleus;1;0;20;Paddenstoelen
50323;Wolfsboleet;0;0;20;Paddenstoelen;40427;Boletus lupinus;1;0;20;Paddenstoelen
50324;Netstelige heksenboleet;0;0;20;Paddenstoelen;40428;Boletus luridus;1;0;20;Paddenstoelen
50325;Netstelige heksenboleet (var. luridus);0;0;20;Paddenstoelen;40429;Boletus luridus var. luridus;1;0;20;Paddenstoelen
50326;Netstelige heksenboleet (var. rubriceps);0;0;20;Paddenstoelen;40430;Boletus luridus var. rubriceps;1;0;20;Paddenstoelen
50327;Kostgangerboleet;0;0;20;Paddenstoelen;40431;Boletus parasiticus;1;0;20;Paddenstoelen
50328;Denne-eekhoorntjesbrood;0;0;20;Paddenstoelen;40432;Boletus pinophilus;1;0;20;Paddenstoelen
50329;Sombere fluweelboleet;0;0;20;Paddenstoelen;40433;Boletus porosporus;1;0;20;Paddenstoelen
50330;Purperbruine fluweelboleet;0;0;20;Paddenstoelen;40434;Boletus pruinatus;1;0;20;Paddenstoelen
50331;Inktboleet;0;0;20;Paddenstoelen;40435;Boletus pulverulentus;1;0;20;Paddenstoelen
50332;Gladstelige heksenboleet;0;0;20;Paddenstoelen;40436;Boletus queletii;1;0;20;Paddenstoelen
50333;Wortelende boleet;0;0;20;Paddenstoelen;40437;Boletus radicans;1;0;20;Paddenstoelen
50334;Wortelende boleet (var. eupachypus);0;0;20;Paddenstoelen;40438;Boletus radicans var. eupachypus;1;0;20;Paddenstoelen
50335;Wortelende boleet (var. radicans);0;0;20;Paddenstoelen;40439;Boletus radicans var. radicans;1;0;20;Paddenstoelen
50336;Koningsboleet;0;0;20;Paddenstoelen;40440;Boletus regius;1;0;20;Paddenstoelen
50337;Vroeg eekhoorntjesbrood;0;0;20;Paddenstoelen;40441;Boletus reticulatus;1;0;20;Paddenstoelen
50338;Roodnetboleet;0;0;20;Paddenstoelen;40442;Boletus rhodoxanthus;1;0;20;Paddenstoelen
50339;Wijnrode boleet;0;0;20;Paddenstoelen;40443;Boletus ripariellus;1;0;20;Paddenstoelen
50340;Rode boleet;0;0;20;Paddenstoelen;40444;Boletus rubellus;1;0;20;Paddenstoelen
50341;Rode boleet sl, incl. Noordelijke fluweelboleet, Purperbruine fluweelboleet, Wijnrode boleet;0;0;20;Paddenstoelen;40445;Boletus rubellus sl, incl. fennicus, fraternus, pruinatus, ripariellus;1;0;20;Paddenstoelen
50342;Satansboleet;0;0;20;Paddenstoelen;40446;Boletus satanas;1;0;20;Paddenstoelen
50343;Prachtboleet;0;0;20;Paddenstoelen;40447;Boletus speciosus;1;0;20;Paddenstoelen
50344;Fluweelboleet;0;0;20;Paddenstoelen;40449;Boletus subtomentosus;1;0;20;Paddenstoelen
50345;Fluweelboleet (var. luteolus);0;0;20;Paddenstoelen;40450;Boletus subtomentosus var. luteolus;1;0;20;Paddenstoelen
50346;Fluweelboleet (var. subtomentosus);0;0;20;Paddenstoelen;40451;Boletus subtomentosus var. subtomentosus;1;0;20;Paddenstoelen
50347;Grootsporig trosvlies;0;0;20;Paddenstoelen;40454;Botryobasidium botryosum;1;0;20;Paddenstoelen
50348;Spinnewebtrosvlies;0;0;20;Paddenstoelen;40455;Botryobasidium candicans;1;0;20;Paddenstoelen
50349;Grijswit trosvlies;0;0;20;Paddenstoelen;40458;Botryobasidium conspersum;1;0;20;Paddenstoelen
50350;Langsporig trosvlies;0;0;20;Paddenstoelen;40461;Botryobasidium danicum;1;0;20;Paddenstoelen
50351;Goudstoftrosvlies;0;0;20;Paddenstoelen;40462;Botryobasidium ellipsosporum;1;0;20;Paddenstoelen
50352;Kleinsporig trosvlies;0;0;20;Paddenstoelen;40465;Botryobasidium laeve;1;0;20;Paddenstoelen
50353;Gespentrosvlies;0;0;20;Paddenstoelen;40468;Botryobasidium subcoronatum;1;0;20;Paddenstoelen
50354;Stekelsporig trosvlies;0;0;20;Paddenstoelen;40469;Botryohypochnus isabellinus;1;0;20;Paddenstoelen
50355;Gladioleknolkelkje;0;0;20;Paddenstoelen;40475;Botryotinia draytonii;1;0;20;Paddenstoelen
50356;Tuinknolkelkje;0;0;20;Paddenstoelen;40478;Botryotinia fuckeliana;1;0;20;Paddenstoelen
50357;Lookknolkelkje;0;0;20;Paddenstoelen;40481;Botryotinia globosa;1;0;20;Paddenstoelen
50358;Rond narcisknolkelkje;0;0;20;Paddenstoelen;40484;Botryotinia narcissicola;1;0;20;Paddenstoelen
50359;Plat narcisknolkelkje;0;0;20;Paddenstoelen;40487;Botryotinia polyblastis;1;0;20;Paddenstoelen
50360;Preiknolkelkje;0;0;20;Paddenstoelen;40490;Botryotinia porri;1;0;20;Paddenstoelen
50361;Uieknolkelkje;0;0;20;Paddenstoelen;40493;Botryotinia squamosa;1;0;20;Paddenstoelen
50362;Roodbruin kleikussentje;0;0;20;Paddenstoelen;40496;Boudiera echinulata;1;0;20;Paddenstoelen
50363;Slijmerig waskorstje;0;0;20;Paddenstoelen;40497;Bourdotia galzinii;1;0;20;Paddenstoelen
50364;Melige bovist;0;0;20;Paddenstoelen;40498;Bovista aestivalis;1;0;20;Paddenstoelen
50365;Gelige bovist;0;0;20;Paddenstoelen;40499;Bovista colorata;1;0;20;Paddenstoelen
50366;Zwartbruine bovist;0;0;20;Paddenstoelen;40500;Bovista graveolens;1;0;20;Paddenstoelen
50367;Dwergbovist;0;0;20;Paddenstoelen;40501;Bovista limosa;1;0;20;Paddenstoelen
50368;Zwartwordende bovist;0;0;20;Paddenstoelen;40502;Bovista nigrescens;1;0;20;Paddenstoelen
50369;Loodgrijze bovist;0;0;20;Paddenstoelen;40503;Bovista plumbea;1;0;20;Paddenstoelen
50370;Kleine bovist;0;0;20;Paddenstoelen;40504;Bovista pusilla;1;0;20;Paddenstoelen
50371;Kleine bovist sl, incl. Melige bovist;0;0;20;Paddenstoelen;40505;Bovista pusilla sl, incl. aestivalis;1;0;20;Paddenstoelen
50372;Tolvormige stuifzwam;0;0;20;Paddenstoelen;40506;Bovistella radicata;1;0;20;Paddenstoelen
50373;Zwart reuzenkussen;0;0;20;Paddenstoelen;40507;Brefeldia maxima;1;0;20;Paddenstoelen
50374;Grauwgeel dwergkorstje;0;0;20;Paddenstoelen;40508;Brevicellicium olivascens;1;0;20;Paddenstoelen
50375;Levermoskommetje;0;0;20;Paddenstoelen;40511;Bryoscyphus marchantiae;1;0;20;Paddenstoelen
50376;Korreltjeszwam;0;0;20;Paddenstoelen;40514;Bulbillomyces farinosus;1;0;20;Paddenstoelen
50377;Zwarte knoopzwam;0;0;20;Paddenstoelen;40517;Bulgaria inquinans;1;0;20;Paddenstoelen
50378;Groenblauw vliesje;0;0;20;Paddenstoelen;40519;Byssocorticium atrovirens;1;0;20;Paddenstoelen
50379;Mestvliesje;0;0;20;Paddenstoelen;40520;Byssocorticium coprophilum;1;0;20;Paddenstoelen
50380;Klein oranje zandschijfje;0;0;20;Paddenstoelen;40521;Byssonectria aggregata;1;0;20;Paddenstoelen
50381;Olijfzwammetje;0;0;20;Paddenstoelen;40523;Callistosporium luteoolivaceum;1;0;20;Paddenstoelen
